timestamp,ax,ay,az,gx,gy,gz
155.65500000,0.0459,0.4513,-1.0377,-0.3922,1.2712,-0.5904
155.66000000,-0.0651,0.4200,-1.3239,-0.4390,1.3301,-0.7717
155.66500000,0.0545,0.4402,-1.5387,-0.2279,1.6279,-0.8627
155.67000000,0.3020,0.5416,-1.5649,-0.0272,1.7941,-0.6515
155.67500000,0.3489,0.5701,-1.5459,-0.2102,1.7776,-0.6612
155.68000000,0.1572,0.7070,-1.9017,-0.3254,2.0875,-1.1716
155.68500000,0.1614,1.1157,-2.8126,0.0309,2.4149,-1.9240
155.69000000,0.0917,1.1422,-3.4419,-0.3815,1.8320,-1.6249
155.69500000,-0.7611,0.9834,-2.7442,-1.4755,2.3618,-0.1999
155.70000000,-0.9564,1.1393,-0.8909,-0.4145,2.0463,1.5083
155.70500000,-1.5170,1.0269,0.2417,-3.8269,2.0301,1.1134
155.71000000,-4.9904,1.5077,-0.9427,-6.3815,3.2310,-0.7852
155.71500000,-5.9512,2.8651,-2.6911,-2.5974,3.3369,-2.0547
155.72000000,-2.5218,3.4105,-2.4187,-1.0272,3.1093,-0.9203
155.72500000,-0.8660,2.6583,-0.7498,-1.6275,2.2064,-0.1165
155.73000000,-1.2597,1.4754,0.3278,-1.4661,1.5639,-0.1582
155.73500000,-1.1278,0.5277,0.2459,-1.1293,1.2706,-0.6466
155.74000000,-0.7707,-0.0869,-0.5636,-0.7592,1.1150,-1.3764
155.74500000,-0.4371,-0.3805,-1.9779,-0.1209,1.1120,-2.5456
155.75000000,-0.0775,-0.3919,-3.5817,0.1232,1.1809,-3.1182
155.75500000,0.1562,-0.3103,-4.4647,0.2411,1.2001,-3.1237
155.76000000,0.2978,-0.2832,-4.7189,0.3255,1.0917,-3.0794
155.76500000,0.4249,-0.3035,-4.8367,0.4069,0.9125,-2.9004
155.77000000,0.5669,-0.2934,-4.7240,0.5547,0.7849,-2.4530
155.77500000,0.7689,-0.1841,-4.2896,0.7545,0.7462,-1.6826
155.78000000,1.0166,0.0237,-3.7240,0.8811,0.7390,-1.1586
155.78500000,1.2229,0.2859,-3.2981,0.9158,0.9146,-0.8457
155.79000000,1.3041,0.6023,-3.1174,0.8533,1.1599,-0.7872
155.79500000,1.2702,0.9730,-3.1902,0.7836,1.3968,-0.9780
155.80000000,1.1569,1.4407,-3.6163,0.6768,1.7888,-1.5125
155.80500000,1.0252,1.8809,-4.1553,0.6869,1.8454,-1.6656
155.81000000,0.9540,2.3359,-4.3026,0.6900,2.2318,-1.5390
155.81500000,0.9188,3.0319,-4.0721,0.5800,2.5443,-1.3676
155.82000000,0.9502,3.5145,-3.7096,0.5239,2.4087,-1.2843
155.82500000,1.0518,3.5409,-3.3172,0.4080,2.2500,-1.2027
155.83000000,1.1086,3.4641,-2.9564,0.2861,2.1797,-1.1816
155.83500000,1.1203,3.3918,-2.6910,0.2117,2.0453,-1.2737
155.84000000,1.1439,3.2682,-2.5267,0.2384,1.8548,-1.3848
155.84500000,1.1618,3.1327,-2.3766,0.3898,1.7577,-1.6710
155.85000000,1.1665,3.0440,-2.1718,0.5206,1.5683,-1.6629
155.85500000,1.1883,2.9729,-1.9255,0.6314,1.4547,-1.6853
155.86000000,1.1889,2.9020,-1.7411,0.6750,1.3421,-1.7901
155.86500000,1.1381,2.8150,-1.6557,0.6945,1.1641,-1.9224
155.87000000,1.0751,2.6678,-1.6417,0.7130,0.9430,-2.1073
155.87500000,0.9970,2.4622,-1.7368,0.6978,0.6783,-2.3819
155.88000000,0.8730,2.1968,-1.9534,0.6726,0.3406,-2.7575
155.88500000,0.7208,1.7608,-2.2668,0.7157,-0.3866,-3.0569
155.89000000,0.5749,1.1947,-2.6172,0.6910,-0.7562,-3.2578
155.89500000,0.4342,0.7722,-2.8697,0.6516,-0.9347,-3.3148
155.90000000,0.2781,0.5252,-2.9799,0.5849,-1.0901,-3.2609
155.90500000,0.1139,0.3158,-2.9887,0.5183,-1.2343,-3.1192
155.91000000,-0.0389,0.1440,-2.9049,0.4217,-1.3254,-2.7524
155.91500000,-0.1836,0.0361,-2.7431,0.3838,-1.3821,-2.4771
155.92000000,-0.3327,-0.0402,-2.5710,0.2991,-1.4417,-2.2455
155.92500000,-0.4967,-0.1092,-2.4486,0.2274,-1.4850,-2.0490
155.93000000,-0.6682,-0.1076,-2.4025,0.1658,-1.4104,-1.9455
155.93500000,-0.8508,0.0456,-2.4568,0.0916,-1.2247,-1.9316
155.94000000,-1.0505,0.3427,-2.5751,0.0168,-0.9621,-1.9669
155.94500000,-1.2420,0.7275,-2.6775,-0.0528,-0.6642,-1.9992
155.95000000,-1.3971,1.1313,-2.7108,-0.0940,-0.3970,-2.0232
155.95500000,-1.5062,1.5787,-2.7267,-0.0545,0.0099,-2.3028
155.96000000,-1.5785,1.9875,-2.8442,-0.0184,0.1395,-2.6391
155.96500000,-1.6389,2.0856,-3.0515,0.0138,0.0341,-2.9833
155.97000000,-1.7557,1.9230,-3.2393,-0.0396,-0.1032,-3.2771
155.97500000,-1.9605,1.6961,-3.3861,-0.1132,-0.2859,-3.5743
155.98000000,-2.2011,1.4313,-3.5114,-0.2179,-0.4771,-3.7730
155.98500000,-2.4475,1.1354,-3.5957,-0.3691,-0.7076,-3.8224
155.99000000,-2.6894,0.7646,-3.6441,-0.6337,-1.0366,-3.8587
155.99500000,-2.9176,0.2412,-3.6688,-0.8967,-1.5006,-3.8666
156.00000000,-3.1392,-0.4656,-3.6661,-1.1534,-2.0895,-3.8657
156.00500000,-3.3610,-1.2958,-3.6825,-1.3865,-2.6928,-3.9233
156.01000000,-3.6179,-2.0987,-3.7791,-1.6561,-3.1908,-4.0233
156.01500000,-3.9670,-2.6570,-3.9554,-2.0213,-3.3805,-3.9837
156.02000000,-4.4441,-2.7711,-4.1241,-2.5452,-3.2168,-3.7518
156.02500000,-5.1871,-2.5255,-3.7689,-3.4926,-3.0004,-2.4001
156.03000000,-6.0799,-2.3299,-2.5188,-4.2846,-3.0508,-1.0760
156.03500000,-6.6976,-2.4168,-0.9531,-4.6580,-3.2111,0.0879
156.04000000,-7.0347,-2.5620,0.3644,-4.9288,-3.2189,1.0052
156.04500000,-7.2806,-2.5105,1.3160,-5.1366,-2.9322,1.5783
156.05000000,-7.4400,-2.2411,1.8520,-5.2406,-2.3727,1.8509
156.05500000,-7.4593,-1.7698,2.0673,-5.1611,-1.6610,1.9136
156.06000000,-7.3051,-1.1011,2.0840,-4.9186,-0.5987,1.7049
156.06500000,-7.0676,-0.3985,1.9490,-4.7191,0.0576,1.3326
156.07000000,-6.8645,0.0558,1.7543,-4.5883,0.3884,0.9495
156.07500000,-6.7016,0.0405,1.6686,-4.4656,0.2823,0.7389
156.08000000,-6.5282,-0.4879,1.7888,-4.3548,-0.0548,0.7280
156.08500000,-6.2943,-1.2764,1.9888,-4.1793,-0.3383,0.7158
156.09000000,-5.7299,-1.9447,1.7901,-3.4956,-0.3839,0.1235
156.09500000,-4.7612,-2.1819,1.0611,-2.8838,-0.0607,-0.2729
156.10000000,-3.8342,-3.1975,1.5207,-2.6058,-2.2473,1.9154
156.10500000,-2.3136,-4.3382,2.4843,-0.6967,-1.1266,1.4083
156.11000000,0.1596,-2.7161,0.9305,0.5225,1.0776,-0.1448
156.11500000,2.0193,2.8625,-3.3771,0.6117,7.9847,-4.4839
156.12000000,-1.6890,8.1370,-10.4669,-8.2614,7.0973,-10.8129
156.12500000,-9.1730,4.6617,-15.6947,-9.5816,-0.7429,-9.6518
156.13000000,-6.9478,-3.2396,-9.8580,1.0021,-4.7596,1.5397
156.13500000,1.5347,-4.2540,-0.4154,2.1548,-0.7948,0.5771
156.14000000,1.5657,-0.5881,-0.1568,-2.2042,1.7710,-1.4439
156.14500000,-2.3060,0.2570,-2.5450,-1.9930,-0.2875,-1.1874
156.15000000,-1.6604,-1.1762,-2.1145,0.2160,-1.0975,-1.0574
156.15500000,0.5710,-1.3314,-1.6207,0.6366,-0.1551,-0.8620
156.16000000,1.1703,-0.6478,-1.4140,0.6057,-0.2027,-1.0712
156.16500000,0.7359,-0.2459,-1.3946,-0.1042,0.5460,-0.8547
156.17000000,-0.2628,0.4322,-1.1748,-0.9989,1.2356,-0.4643
156.17500000,-1.2192,0.9219,-0.9569,-1.0996,0.7137,-0.4740
156.18000000,-1.3405,0.7021,-1.0301,-0.6969,0.4666,-0.5235
156.18500000,-0.8748,0.5145,-1.0658,-0.3421,0.4631,-0.4922
156.19000000,-0.3975,0.7053,-0.9522,-0.0702,0.5550,-0.4777
156.19500000,-0.1367,0.9022,-0.8065,-0.0657,0.3432,-0.4146
156.20000000,-0.1397,0.7363,-0.7494,-0.2469,0.2041,-0.5130
156.20500000,-0.2168,0.3143,-0.8380,-0.2566,-0.0338,-0.5980
156.21000000,-0.1964,0.0320,-1.0117,-0.2043,0.2514,-0.7080
156.21500000,-0.0792,0.1655,-1.1229,0.0229,0.3965,-0.6547
156.22000000,0.0162,0.3688,-1.1045,-0.0311,0.5082,-0.5628
156.22500000,-0.1521,0.3555,-1.0988,-0.1979,0.4910,-0.5740
156.23000000,-0.3589,0.2761,-1.1267,-0.1004,0.4232,-0.5526
156.23500000,-0.3109,0.2192,-1.0356,0.0293,0.4511,-0.4016
156.24000000,-0.1384,0.2343,-0.8644,0.0809,0.6025,-0.3650
156.24500000,0.0288,0.2761,-0.8469,0.1122,0.6995,-0.5021
156.25000000,0.1340,0.2692,-0.9773,0.1079,0.8448,-0.5728
156.25500000,0.1275,0.2356,-1.0488,0.0058,0.9516,-0.5678
156.26000000,-0.0188,0.2209,-1.0753,-0.1797,1.0156,-0.6352
156.26500000,-0.1942,0.1367,-1.0374,-0.2322,0.7508,-0.5043
156.27000000,-0.2096,-0.0488,-0.9149,-0.2485,0.5205,-0.5237
156.27500000,-0.1325,-0.0842,-0.8582,-0.3291,0.8476,-0.4880
156.28000000,-0.1100,0.0744,-0.8050,-0.4193,0.6633,-0.3737
156.28500000,-0.0765,0.2543,-0.6851,-0.4230,0.4686,-0.1432
156.29000000,0.0246,0.4268,-0.6896,-0.3935,0.5075,-0.1721
156.29500000,0.0907,0.5325,-1.0027,-0.4291,0.8235,-0.4182
156.30000000,-0.0126,0.5800,-1.2521,-0.6468,1.3293,-0.2956
156.30500000,-0.1701,0.7291,-1.3372,-0.6865,1.7301,-0.6490
156.31000000,-0.0450,0.9245,-1.6398,-0.3134,1.9922,-0.9332
156.31500000,0.2041,0.9237,-1.6600,-0.2659,1.9468,-0.5579
156.32000000,0.0328,0.7888,-1.3844,-0.8534,1.9183,-0.5715
156.32500000,-0.2165,0.8331,-1.8156,-0.5123,2.1008,-1.3139
156.33000000,-0.0091,0.9548,-2.5745,-0.2885,2.0368,-1.3852
156.33500000,0.0251,0.8758,-2.6021,-0.6332,1.9176,-0.9543
156.34000000,-0.4023,0.6932,-2.1487,-0.8039,1.7776,-0.5036
156.34500000,-0.3962,0.4850,-1.7115,-0.3535,1.5864,0.0993
156.35000000,0.3130,0.5003,-0.8480,-0.1989,1.9447,1.2030
156.35500000,-0.6605,1.7025,-0.9060,-3.1623,3.8224,-1.9087
156.36000000,-2.5715,3.3224,-3.0644,-2.1412,3.8629,-3.7715
156.36500000,-1.6267,2.8861,-4.2405,-0.5809,2.1669,-3.3903
156.37000000,0.0392,0.9617,-3.3890,-0.4799,1.0948,-2.8063
156.37500000,0.1618,-0.2629,-2.8023,-0.3565,0.7975,-2.6472
156.38000000,0.0985,-0.6501,-3.0031,-0.0770,0.6292,-2.7217
156.38500000,0.2641,-0.8189,-3.3930,0.2780,0.4776,-2.7216
156.39000000,0.4861,-0.9054,-3.7216,0.5935,0.4154,-2.6611
156.39500000,0.7134,-0.8484,-3.9547,0.9015,0.4437,-2.4902
156.40000000,0.9618,-0.5314,-4.0726,1.1292,0.7976,-2.2677
156.40500000,1.1230,0.0190,-4.1271,1.1251,1.0933,-2.0530
156.41000000,1.1047,0.5148,-4.1551,1.0051,1.2603,-1.8440
156.41500000,1.0014,0.8775,-4.1634,0.8470,1.3877,-1.6008
156.42000000,0.8968,1.2068,-4.1928,0.7517,1.4028,-1.5872
156.42500000,0.8031,1.4959,-4.2239,0.7071,1.4626,-1.5745
156.43000000,0.7769,1.7835,-4.1641,0.7456,1.6030,-1.5000
156.43500000,0.8187,2.1706,-3.9485,0.7399,1.8334,-1.3539
156.44000000,0.8164,2.5770,-3.6145,0.5818,1.9520,-1.2401
156.44500000,0.8343,2.8481,-3.2846,0.5778,1.9768,-1.2173
156.45000000,0.9554,3.0163,-3.0142,0.3605,1.9374,-1.4311
156.45500000,1.0340,3.0919,-2.8031,0.3346,1.8245,-1.5395
156.46000000,1.0530,3.0191,-2.6697,0.3854,1.6362,-1.6747
156.46500000,1.0732,2.8722,-2.5649,0.4967,1.4548,-1.7799
156.47000000,1.0921,2.7015,-2.3378,0.6405,1.2015,-1.6688
156.47500000,1.0974,2.4940,-1.9709,0.7446,0.9653,-1.6027
156.48000000,1.0703,2.2886,-1.6722,0.8231,0.7374,-1.6397
156.48500000,1.0344,2.0510,-1.5356,0.9167,0.3610,-1.8792
156.49000000,0.9960,1.7285,-1.5233,0.9328,0.0080,-2.0165
156.49500000,0.9548,1.3607,-1.6174,0.9747,-0.3678,-2.1890
156.50000000,0.9167,1.0072,-1.7906,1.0172,-0.6887,-2.3598
156.50500000,0.8503,0.7013,-2.0253,1.0112,-0.9754,-2.5462
156.51000000,0.7366,0.4643,-2.3177,0.9875,-1.1176,-2.7480
156.51500000,0.6016,0.3138,-2.6173,0.9438,-1.1911,-2.8770
156.52000000,0.4589,0.1935,-2.8203,0.8705,-1.2998,-2.8818
156.52500000,0.3034,0.0506,-2.8859,0.7648,-1.4024,-2.8007
156.53000000,0.1384,-0.0850,-2.8492,0.6358,-1.4907,-2.5554
156.53500000,-0.0253,-0.1939,-2.7189,0.5284,-1.5592,-2.3075
156.54000000,-0.1718,-0.2753,-2.5304,0.4427,-1.6028,-2.0854
156.54500000,-0.3303,-0.3013,-2.4117,0.3167,-1.5795,-1.9852
156.55000000,-0.5488,-0.2197,-2.4278,0.1735,-1.4526,-1.9827
156.55500000,-0.7749,-0.0076,-2.4851,0.0831,-1.2463,-1.9594
156.56000000,-0.9347,0.2918,-2.4580,0.0266,-1.0153,-1.8840
156.56500000,-1.0344,0.5951,-2.3193,-0.0129,-0.8277,-1.7929
156.57000000,-1.0910,0.8474,-2.1443,-0.0222,-0.6719,-1.7748
156.57500000,-1.1294,1.0882,-2.0541,-0.0574,-0.4696,-1.9036
156.58000000,-1.2064,1.3163,-2.1142,-0.1322,-0.3592,-2.1658
156.58500000,-1.3100,1.4087,-2.2900,-0.1435,-0.3890,-2.5068
156.59000000,-1.4252,1.3460,-2.4990,-0.2094,-0.4659,-2.8173
156.59500000,-1.5794,1.2103,-2.6572,-0.2519,-0.5819,-3.0610
156.60000000,-1.7548,1.0344,-2.7550,-0.3429,-0.7151,-3.2618
156.60500000,-1.9734,0.8412,-2.8377,-0.5184,-0.8489,-3.3409
156.61000000,-2.2507,0.6491,-2.9232,-0.8476,-0.9859,-3.4185
156.61500000,-2.5671,0.4099,-2.9827,-1.2274,-1.2138,-3.4306
156.62000000,-2.9078,0.0366,-2.9277,-1.6185,-1.5642,-3.3148
156.62500000,-3.2503,-0.5008,-2.7510,-2.0084,-2.0180,-3.1861
156.63000000,-3.6319,-1.1332,-2.6590,-2.4118,-2.4685,-3.2740
156.63500000,-4.1024,-1.7101,-2.8138,-2.8063,-2.7932,-3.4071
156.64000000,-4.6388,-2.0833,-3.0511,-3.1828,-2.9314,-3.2401
156.64500000,-5.2000,-2.2117,-3.0722,-3.5709,-2.9265,-2.7712
156.65000000,-5.7852,-2.1807,-2.7537,-3.9960,-2.8806,-2.1013
156.65500000,-6.4069,-2.1018,-2.1562,-4.4723,-2.8312,-1.3187
156.66000000,-7.0601,-2.0332,-1.3767,-4.9659,-2.8065,-0.4927
156.66500000,-7.6891,-1.9953,-0.4808,-5.4029,-2.7761,0.3538
156.67000000,-8.1777,-1.9886,0.4933,-5.6916,-2.6171,1.2922
156.67500000,-8.4249,-1.9698,1.4022,-5.8610,-2.3001,1.8513
156.68000000,-8.4311,-1.8780,2.0022,-5.8498,-1.6186,2.0705
156.68500000,-8.2537,-1.6671,2.2008,-5.7077,-1.1168,2.0083
156.69000000,-7.9425,-1.2890,2.1575,-5.5048,-0.5082,1.8962
156.69500000,-7.6093,-0.9464,2.4173,-5.4688,-0.0718,2.4554
156.70000000,-8.2015,-1.3999,3.9210,-7.1771,-0.5065,4.5138
156.70500000,-10.2548,-2.8487,5.9264,-9.1536,-1.4650,5.2268
156.71000000,-10.9176,-3.9229,5.8129,-7.4992,-1.4156,3.5705
156.71500000,-7.7352,-2.0272,1.1653,-4.0303,2.5345,-2.7298
156.72000000,-2.7774,3.2000,-7.0151,-0.8728,6.5980,-8.3286
156.72500000,0.4093,7.8751,-13.5583,-0.7540,8.2080,-10.8983
156.73000000,1.6306,7.3696,-10.7097,1.3967,2.1046,-0.2499
156.73500000,2.5032,2.0197,-1.3181,1.4900,-1.2355,1.9535
156.74000000,2.1320,-2.6537,0.8592,0.4734,-1.8531,-1.3704
156.74500000,0.1225,-2.9337,-2.5287,-1.3730,0.7304,-2.0052
156.75000000,-1.5420,-0.4410,-2.9240,-1.3418,1.5877,-0.8611
156.75500000,-1.3181,0.5466,-1.6731,-0.3859,0.2816,-0.7567
156.76000000,-0.3071,-0.2466,-1.1629,-0.0826,-0.0013,-0.8573
156.76500000,-0.1074,-0.4139,-1.2363,-0.4011,0.4129,-0.9436
156.77000000,-0.4625,0.0723,-1.2403,-0.6349,0.7482,-0.8348
156.77500000,-0.6533,0.5339,-1.0568,-0.5206,0.8056,-0.6379
156.78000000,-0.5605,0.6345,-0.9571,-0.4343,0.6076,-0.8349
156.78500000,-0.4552,0.3865,-1.1161,-0.3352,0.3344,-0.9859
156.79000000,-0.3230,0.2539,-1.1442,-0.1272,0.4096,-0.8156
156.79500000,-0.1402,0.4668,-0.9014,-0.0320,0.6107,-0.5693
156.80000000,-0.1009,0.6992,-0.7350,-0.1216,0.6468,-0.5630
156.80500000,-0.3281,0.7974,-0.8113,-0.4417,0.7605,-0.6405
156.81000000,-0.6109,0.8191,-0.9383,-0.4599,0.6596,-0.6336
156.81500000,-0.6226,0.6223,-0.9817,-0.2922,0.3087,-0.6363
156.82000000,-0.4087,0.3210,-1.0005,-0.0644,0.2168,-0.6601
156.82500000,-0.2086,0.2385,-1.0089,-0.0034,0.2983,-0.6823
156.83000000,-0.1016,0.3099,-0.9996,0.1047,0.3717,-0.6468
156.83500000,-0.0017,0.4773,-0.9351,0.1767,0.6887,-0.5182
156.84000000,0.0448,0.6629,-0.8602,0.1170,0.7087,-0.5030
156.84500000,-0.0474,0.6329,-0.8786,0.0295,0.7521,-0.4827
156.85000000,-0.2128,0.4801,-0.9204,-0.0965,0.8108,-0.4577
156.85500000,-0.3454,0.3518,-0.9279,-0.1316,0.9381,-0.4678
156.86000000,-0.3850,0.3135,-0.9185,-0.1799,0.9952,-0.4645
156.86500000,-0.3616,0.3884,-0.9062,-0.1540,1.0964,-0.4737
156.87000000,-0.2542,0.4370,-0.9045,-0.0554,1.0214,-0.4747
156.87500000,-0.0793,0.3888,-0.9079,0.0261,0.9716,-0.5077
156.88000000,-0.0059,0.2668,-0.8732,-0.1895,0.8009,-0.4931
156.88500000,-0.2388,0.1880,-0.7790,-0.6304,0.9002,-0.5260
156.89000000,-0.4986,0.2357,-0.7409,-0.5992,0.6676,-0.6002
156.89500000,-0.3088,0.2164,-0.7946,-0.3341,0.5005,-0.5794
156.90000000,0.0046,0.2086,-0.8684,-0.2728,0.8063,-0.5483
156.90500000,0.1227,0.3053,-0.9185,-0.1262,0.8038,-0.4416
156.91000000,0.0744,0.3224,-0.8911,-0.3779,0.8573,-0.2677
156.91500000,-0.1266,0.3603,-0.8919,-0.4138,1.0354,-0.3594
156.92000000,-0.2100,0.4377,-1.1305,-0.3549,1.1789,-0.7718
156.92500000,-0.0448,0.4238,-1.4270,-0.0219,1.3909,-0.9338
156.93000000,0.3086,0.3614,-1.5566,0.2146,1.5569,-1.0441
156.93500000,0.4434,0.4228,-1.7809,0.0087,1.8143,-1.2140
156.94000000,0.0448,0.7533,-2.0548,-0.4095,2.1804,-1.0460
156.94500000,-0.2121,1.1865,-2.4243,-0.2486,2.3976,-1.7478
156.95000000,0.0583,1.3980,-3.0200,-0.0235,2.3813,-2.0669
156.95500000,0.0970,1.1785,-3.1342,-0.4220,1.9404,-1.6715
156.96000000,-0.4494,0.9819,-2.6485,-1.1743,2.2623,-1.2333
156.96500000,-0.4968,0.9954,-1.8486,-0.6422,1.9162,-0.2907
156.97000000,-0.7219,1.2434,-0.8007,-2.6646,2.7839,0.4303
156.97500000,-4.3293,2.5017,-0.6192,-7.7208,4.1015,-0.2667
156.98000000,-7.0025,3.8566,-1.8356,-4.4499,4.2874,-2.0739
156.98500000,-3.5879,3.5746,-2.6834,-0.9449,2.6752,-2.1331
156.99000000,-0.4824,2.0697,-1.8984,-1.4094,1.9121,-1.1844
156.99500000,-0.8313,0.6796,-0.7497,-1.4750,1.2489,-1.0024
157.00000000,-0.9028,-0.3178,-0.5503,-0.7577,0.4967,-1.2116
157.00500000,-0.2658,-0.9899,-1.1274,-0.0208,0.4038,-1.6120
157.01000000,0.0466,-1.1656,-2.0512,0.1038,0.6528,-2.1477
157.01500000,0.0424,-1.0120,-3.0831,0.2059,0.7997,-2.6059
157.02000000,0.0750,-0.8335,-4.0041,0.3754,0.8567,-2.9112
157.02500000,0.1930,-0.7311,-4.6904,0.4559,0.8602,-3.0300
157.03000000,0.2610,-0.6144,-5.0566,0.4742,0.8080,-2.8778
157.03500000,0.3253,-0.4349,-5.0279,0.5187,0.7507,-2.4430
157.04000000,0.4911,-0.2280,-4.6549,0.6340,0.6964,-1.8796
157.04500000,0.7384,-0.0173,-4.1431,0.7163,0.6854,-1.3606
157.05000000,0.9288,0.2392,-3.6844,0.7069,0.8045,-1.0092
157.05500000,0.9806,0.5765,-3.3555,0.6021,0.9312,-0.8432
157.06000000,0.9387,0.9406,-3.1863,0.5542,1.1254,-0.8107
157.06500000,0.8535,1.2772,-3.1602,0.4994,1.2982,-0.8320
157.07000000,0.7395,1.5863,-3.2305,0.4741,1.4513,-0.9214
157.07500000,0.6147,1.8705,-3.3936,0.4573,1.5859,-1.0766
157.08000000,0.5016,2.1958,-3.5797,0.4718,1.8402,-1.1496
157.08500000,0.4074,2.6292,-3.6168,0.4129,2.1173,-1.0463
157.09000000,0.4136,3.1763,-3.3242,0.3613,2.3712,-0.7620
157.09500000,0.5827,3.7112,-2.7775,0.3460,2.5693,-0.6430
157.10000000,0.7630,3.9480,-2.3735,0.2187,2.4855,-0.8015
157.10500000,0.8534,3.8452,-2.2879,0.0881,2.2871,-1.1178
157.11000000,0.9072,3.5998,-2.3469,0.0687,2.0493,-1.4033
157.11500000,0.9773,3.3450,-2.3481,0.1981,1.8400,-1.5718
157.12000000,1.0725,3.1217,-2.1954,0.3908,1.6224,-1.6113
157.12500000,1.1536,2.9139,-1.9598,0.7559,1.4296,-1.8650
157.13000000,1.2035,2.7360,-1.8090,0.9041,1.1672,-2.0139
157.13500000,1.2146,2.5754,-1.8099,0.9843,0.9401,-2.2274
157.14000000,1.1319,2.3622,-1.9617,0.9343,0.6377,-2.5643
157.14500000,0.9133,2.0835,-2.2428,0.7913,0.2747,-2.9006
157.15000000,0.6487,1.7651,-2.4871,0.6981,-0.1482,-3.0596
157.15500000,0.4761,1.3940,-2.5666,0.6795,-0.5616,-3.0905
157.16000000,0.3887,0.9832,-2.5565,0.6496,-0.8574,-3.0850
157.16500000,0.2983,0.6139,-2.5558,0.5962,-1.0680,-3.0565
157.17000000,0.1806,0.3483,-2.5708,0.5150,-1.2065,-2.8960
157.17500000,0.0461,0.1657,-2.5977,0.4729,-1.3203,-2.8217
157.18000000,-0.1108,0.0274,-2.6518,0.3784,-1.3991,-2.7444
157.18500000,-0.3363,-0.0380,-2.6525,0.1959,-1.3889,-2.5394
157.19000000,-0.6051,0.0265,-2.5242,0.0769,-1.2715,-2.2959
157.19500000,-0.7971,0.2034,-2.3633,0.0033,-1.1255,-2.0687
157.20000000,-0.9191,0.4128,-2.2899,-0.0753,-0.9843,-2.0363
157.20500000,-1.1004,0.7059,-2.2954,-0.2678,-0.6610,-2.0382
157.21000000,-1.3208,1.0858,-2.3038,-0.3115,-0.4457,-2.1022
157.21500000,-1.4245,1.3526,-2.3004,-0.2531,-0.3438,-2.1939
157.22000000,-1.4523,1.4980,-2.3257,-0.2338,-0.2396,-2.3388
157.22500000,-1.5293,1.5713,-2.4774,-0.1332,-0.2638,-2.8587
157.23000000,-1.6704,1.5042,-2.7752,-0.1815,-0.3662,-3.2099
157.23500000,-1.8592,1.3444,-3.0498,-0.2314,-0.4892,-3.4818
157.24000000,-2.0753,1.1791,-3.2761,-0.3606,-0.5886,-3.7221
157.24500000,-2.3453,1.0351,-3.5092,-0.5877,-0.6839,-3.8563
157.25000000,-2.6662,0.8369,-3.6387,-0.8814,-0.9077,-3.8571
157.25500000,-2.9896,0.4571,-3.6281,-1.3536,-1.2876,-3.8409
157.26000000,-3.2956,-0.1053,-3.5732,-1.6988,-1.7416,-3.8151
157.26500000,-3.5912,-0.7821,-3.5082,-2.0281,-2.2716,-3.7638
157.27000000,-3.8975,-1.5052,-3.4684,-2.3245,-2.7638,-3.7838
157.27500000,-4.2528,-2.1486,-3.5088,-2.6720,-3.1412,-3.6584
157.28000000,-4.8680,-2.6221,-3.3436,-3.4082,-3.3969,-2.9047
157.28500000,-5.7230,-2.8641,-2.6649,-3.9941,-3.4324,-1.5893
157.29000000,-6.4088,-2.8405,-1.7442,-4.3694,-3.3202,-0.7228
157.29500000,-6.9091,-2.6612,-0.9208,-4.7871,-3.1758,-0.0048
157.30000000,-7.3900,-2.4730,-0.1650,-5.1391,-3.0709,0.6924
157.30500000,-7.7632,-2.3131,0.5967,-5.3797,-2.8145,1.2862
157.31000000,-7.9459,-2.1353,1.2918,-5.4825,-2.4144,1.7453
157.31500000,-7.9341,-1.9032,1.8040,-5.4967,-1.9408,1.9753
157.32000000,-7.7560,-1.5619,2.0470,-5.3712,-1.3419,1.9653
157.32500000,-7.4265,-1.0783,2.0387,-5.1113,-0.6905,1.7917
157.33000000,-7.0364,-0.5657,1.9090,-4.8804,-0.1277,1.3769
157.33500000,-6.6878,-0.1901,1.8124,-4.6424,0.4477,1.1513
157.34000000,-6.3458,-0.0794,1.8476,-4.4165,0.5753,1.0445
157.34500000,-6.1111,-0.6138,2.4867,-4.5449,0.0293,2.0730
157.35000000,-6.8711,-2.8224,4.2994,-6.1825,-2.5379,4.0886
157.35500000,-6.6880,-5.3370,6.1705,-2.9361,-2.6947,5.1191
157.36000000,-4.7177,-4.2054,4.7251,-3.7288,0.6646,1.4159
157.36500000,-3.1769,3.6476,-3.9633,-2.2386,10.7149,-9.3258
157.37000000,-4.9142,6.3838,-14.4940,-8.5541,-0.8207,-11.7790
157.37500000,-6.6760,-1.7511,-11.9267,-2.2971,-3.4371,0.4889
157.38000000,-1.3405,-3.1454,-1.1979,2.4456,0.6464,1.5365
157.38500000,2.4162,0.0711,0.8218,-0.1539,0.2374,-0.8623
157.39000000,-0.6382,-1.1229,-2.2169,-2.2894,-0.0626,-1.7746
157.39500000,-2.1309,-1.4781,-2.6577,-0.7093,-0.0894,-0.8151
157.40000000,-0.6360,-0.7559,-1.6699,0.2163,-0.0437,-0.5274
157.40500000,0.4351,-0.3570,-1.1808,0.3236,0.0919,-0.8482
157.41000000,0.5726,-0.3762,-1.4240,0.2852,-0.2102,-1.1692
